Statistical profiling result from isolate-0x1cc60000-6-v8.log, (32843 ticks, 13 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     69    4.6%      JS: ~<anonymous> node:internal/main/run_main_module:1:1
     46    3.1%      JS: ~<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
     46  100.0%        JS: ~<anonymous> node:internal/main/run_main_module:1:1
     37    2.5%      JS: ~<anonymous> node:net:1:1
     37  100.0%        JS: ^compileForInternalLoader node:internal/bootstrap/realm:385:27
     37  100.0%          JS: ^requireBuiltin node:internal/bootstrap/realm:422:24
     37  100.0%            /usr/bin/node
     27    1.8%      JS: ^decodeAndExecute e.js:4247:21
     27  100.0%        JS: ^step e.js:4179:9
     25   92.6%          JS: ^<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
     25  100.0%            JS: ~<anonymous> node:internal/main/run_main_module:1:1
      2    7.4%          JS: ~<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
      2  100.0%            JS: ~<anonymous> node:internal/main/run_main_module:1:1
     23    1.5%      JS: ~loadRom e.js:20:12
     23  100.0%        JS: ~buildMachine /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_boot.js:2:22
     23  100.0%          JS: ~<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
     23  100.0%            JS: ~<anonymous> node:internal/main/run_main_module:1:1
     21    1.4%      JS: ~runRspTask e.js:1606:15
     21  100.0%        JS: ^handleSpWrite e.js:1014:18
     21  100.0%          JS: ^write32 e.js:373:12
